Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.443389e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9229ms | tok/sec: 14,202 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180575 | lrm: 1.00 | dt: 135ms | tok/sec: 970,108 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.974311 | lrm: 1.00 | dt: 138ms | tok/sec: 952,327 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.894350 | lrm: 1.00 | dt: 137ms | tok/sec: 954,611 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.622731 | lrm: 1.00 | dt: 136ms | tok/sec: 961,875 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.321517 | lrm: 1.00 | dt: 136ms | tok/sec: 960,248 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.087211 | lrm: 1.00 | dt: 137ms | tok/sec: 953,531 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.876898 | lrm: 1.00 | dt: 158ms | tok/sec: 829,378 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.685863 | lrm: 1.00 | dt: 143ms | tok/sec: 918,652 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.498418 | lrm: 1.00 | dt: 140ms | tok/sec: 938,867 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.320110 | lrm: 1.00 | dt: 138ms | tok/sec: 949,595 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.155800 | lrm: 1.00 | dt: 138ms | tok/sec: 948,659 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 7.005952 | lrm: 1.00 | dt: 139ms | tok/sec: 943,636 | mfu: 42.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.868531 | lrm: 1.00 | dt: 141ms | tok/sec: 928,555 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00050 (1.8%) | loss: 5.327813 | lrm: 1.00 | dt: 144ms | tok/sec: 911,946 | mfu: 41.0% | epoch: 1 | remaining: 294s    
step 00051 (1.9%) | loss: 5.308747 | lrm: 1.00 | dt: 142ms | tok/sec: 921,938 | mfu: 41.4% | epoch: 1 | remaining: 294s    
step 00052 (1.9%) | loss: 5.288229 | lrm: 1.00 | dt: 142ms | tok/sec: 926,127 | mfu: 41.6% | epoch: 1 | remaining: 294s    
step 00053 (2.0%) | loss: 5.272988 | lrm: 1.00 | dt: 141ms | tok/sec: 932,217 | mfu: 41.9% | epoch: 1 | remaining: 294s    
step 00054 (2.0%) | loss: 5.255496 | lrm: 1.00 | dt: 141ms | tok/sec: 931,701 | mfu: 41.8% | epoch: 1 | remaining: 294s    
step 00055 (2.1%) | loss: 5.237960 | lrm: 1.00 | dt: 141ms | tok/sec: 926,880 | mfu: 41.6% | epoch: 1 | remaining: 294s    
step 00056 (2.1%) | loss: 5.221237 | lrm: 1.00 | dt: 144ms | tok/sec: 912,151 | mfu: 41.0% | epoch: 1 | remaining: 293s    
step 00057 (2.2%) | loss: 5.207774 | lrm: 1.00 | dt: 143ms | tok/sec: 914,741 | mfu: 41.1% | epoch: 1 | remaining: 293s    
step 00058 (2.2%) | loss: 5.195628 | lrm: 1.00 | dt: 142ms | tok/sec: 920,253 | mfu: 41.3% | epoch: 1 | remaining: 293s    
step 00059 (2.3%) | loss: 5.176976 | lrm: 1.00 | dt: 142ms | tok/sec: 923,841 | mfu: 41.5% | epoch: 1 | remaining: 293s    
step 00060 (2.3%) | loss: 5.160524 | lrm: 1.00 | dt: 142ms | tok/sec: 925,954 | mfu: 41.6% | epoch: 1 | remaining: 293s    
step 00061 (2.4%) | loss: 5.139279 | lrm: 1.00 | dt: 142ms | tok/sec: 923,968 | mfu: 41.5% | epoch: 1 | remaining: 293s    
step 00062 (2.4%) | loss: 5.123235 | lrm: 1.00 | dt: 141ms | tok/sec: 928,280 | mfu: 41.7% | epoch: 1 | remaining: 293s    
step 00063 (2.5%) | loss: 5.108677 | lrm: 1.00 | dt: 142ms | tok/sec: 920,432 | mfu: 41.3% | epoch: 1 | remaining: 292s    
step 00064 (2.5%) | loss: 5.094884 | lrm: 1.00 | dt: 142ms | tok/sec: 923,707 | mfu: 41.5% | epoch: 1 | remaining: 292s    
step 00065 (2.6%) | loss: 5.079237 | lrm: 1.00 | dt: 142ms | tok/sec: 920,201 | mfu: 41.3% | epoch: 1 | remaining: 292s    
step 00066 (2.6%) | loss: 5.062109 | lrm: 1.00 | dt: 143ms | tok/sec: 916,329 | mfu: 41.1% | epoch: 1 | remaining: 292s    
step 00067 (2.6%) | loss: 5.049093 | lrm: 1.00 | dt: 140ms | tok/sec: 934,302 | mfu: 42.0% | epoch: 1 | remaining: 292s    
step 00068 (2.7%) | loss: 5.034744 | lrm: 1.00 | dt: 141ms | tok/sec: 928,117 | mfu: 41.7% | epoch: 1 | remaining: 292s    
step 00069 (2.7%) | loss: 5.017330 | lrm: 1.00 | dt: 140ms | tok/sec: 934,838 | mfu: 42.0% | epoch: 1 | remaining: 292s    
step 00070 (2.8%) | loss: 5.003187 | lrm: 1.00 | dt: 143ms | tok/sec: 919,440 | mfu: 41.3% | epoch: 1 | remaining: 291s    
step 00071 (2.8%) | loss: 4.983828 | lrm: 1.00 | dt: 142ms | tok/sec: 925,147 | mfu: 41.5% | epoch: 1 | remaining: 291s    
step 00072 (2.9%) | loss: 4.969931 | lrm: 1.00 | dt: 142ms | tok/sec: 923,489 | mfu: 41.5% | epoch: 1 | remaining: 291s    
step 00073 (2.9%) | loss: 4.951923 | lrm: 1.00 | dt: 141ms | tok/sec: 930,924 | mfu: 41.8% | epoch: 1 | remaining: 291s    
step 00074 (3.0%) | loss: 4.938033 | lrm: 1.00 | dt: 141ms | tok/sec: 928,295 | mfu: 41.7% | epoch: 1 | remaining: 291s    
step 00075 (3.0%) | loss: 4.921509 | lrm: 1.00 | dt: 142ms | tok/sec: 921,157 | mfu: 41.4% | epoch: 1 | remaining: 291s    
step 00076 (3.1%) | loss: 4.905869 | lrm: 1.00 | dt: 141ms | tok/sec: 932,173 | mfu: 41.9% | epoch: 1 | remaining: 291s    
step 00077 (3.1%) | loss: 4.887443 | lrm: 1.00 | dt: 141ms | tok/sec: 928,099 | mfu: 41.7% | epoch: 1 | remaining: 291s    
step 00078 (3.2%) | loss: 4.870221 | lrm: 1.00 | dt: 141ms | tok/sec: 928,222 | mfu: 41.7% | epoch: 1 | remaining: 290s    
step 00079 (3.2%) | loss: 4.855248 | lrm: 1.00 | dt: 143ms | tok/sec: 919,193 | mfu: 41.3% | epoch: 1 | remaining: 290s    
step 00080 (3.3%) | loss: 4.842157 | lrm: 1.00 | dt: 141ms | tok/sec: 927,063 | mfu: 41.6% | epoch: 1 | remaining: 290s    
step 00081 (3.3%) | loss: 4.830603 | lrm: 1.00 | dt: 140ms | tok/sec: 933,596 | mfu: 41.9% | epoch: 1 | remaining: 290s    
step 00082 (3.4%) | loss: 4.813214 | lrm: 1.00 | dt: 141ms | tok/sec: 927,745 | mfu: 41.7% | epoch: 1 | remaining: 290s    
step 00083 (3.4%) | loss: 4.797359 | lrm: 1.00 | dt: 140ms | tok/sec: 933,004 | mfu: 41.9% | epoch: 1 | remaining: 290s    
step 00084 (3.4%) | loss: 4.783043 | lrm: 1.00 | dt: 143ms | tok/sec: 916,984 | mfu: 41.2% | epoch: 1 | remaining: 290s    
step 00085 (3.5%) | loss: 4.772010 | lrm: 1.00 | dt: 141ms | tok/sec: 930,132 | mfu: 41.8% | epoch: 1 | remaining: 289s    
step 00086 (3.5%) | loss: 4.756237 | lrm: 1.00 | dt: 143ms | tok/sec: 916,160 | mfu: 41.1% | epoch: 1 | remaining: 289s    
step 00087 (3.6%) | loss: 4.737351 | lrm: 1.00 | dt: 142ms | tok/sec: 920,322 | mfu: 41.3% | epoch: 1 | remaining: 289s    
step 00088 (3.6%) | loss: 4.723701 | lrm: 1.00 | dt: 142ms | tok/sec: 919,991 | mfu: 41.3% | epoch: 1 | remaining: 289s    
step 00089 (3.7%) | loss: 4.708723 | lrm: 1.00 | dt: 141ms | tok/sec: 928,122 | mfu: 41.7% | epoch: 1 | remaining: 289s    
step 00090 (3.7%) | loss: 4.694448 | lrm: 1.00 | dt: 141ms | tok/sec: 927,452 | mfu: 41.6% | epoch: 1 | remaining: 289s    
step 00091 (3.8%) | loss: 4.684837 | lrm: 1.00 | dt: 143ms | tok/sec: 915,173 | mfu: 41.1% | epoch: 1 | remaining: 289s    
step 00092 (3.8%) | loss: 4.670091 | lrm: 1.00 | dt: 141ms | tok/sec: 931,906 | mfu: 41.8% | epoch: 1 | remaining: 288s    
step 00093 (3.9%) | loss: 4.654003 | lrm: 1.00 | dt: 141ms | tok/sec: 928,204 | mfu: 41.7% | epoch: 1 | remaining: 288s    
step 00094 (3.9%) | loss: 4.638689 | lrm: 1.00 | dt: 142ms | tok/sec: 924,490 | mfu: 41.5% | epoch: 1 | remaining: 288s    
step 00095 (4.0%) | loss: 4.618365 | lrm: 1.00 | dt: 142ms | tok/sec: 920,310 | mfu: 41.3% | epoch: 1 | remaining: 288s    
step 00096 (4.0%) | loss: 4.603719 | lrm: 1.00 | dt: 141ms | tok/sec: 926,344 | mfu: 41.6% | epoch: 1 | remaining: 288s    
step 00097 (4.1%) | loss: 4.586962 | lrm: 1.00 | dt: 142ms | tok/sec: 925,842 | mfu: 41.6% | epoch: 1 | remaining: 288s    
step 00098 (4.1%) | loss: 4.566701 | lrm: 1.00 | dt: 142ms | tok/sec: 920,270 | mfu: 41.3% | epoch: 1 | remaining: 288s    
step 00099 (4.2%) | loss: 4.550738 | lrm: 1.00 | dt: 142ms | tok/sec: 920,995 | mfu: 41.4% | epoch: 1 | remaining: 287s    
step 00100 (4.2%) | loss: 4.542204 | lrm: 1.00 | dt: 141ms | tok/sec: 930,382 | mfu: 41.8% | epoch: 1 | remaining: 287s    
step 00101 (4.3%) | loss: 4.530166 | lrm: 1.00 | dt: 140ms | tok/sec: 935,580 | mfu: 42.0% | epoch: 1 | remaining: 287s    
step 00102 (4.3%) | loss: 4.515974 | lrm: 1.00 | dt: 141ms | tok/sec: 929,324 | mfu: 41.7% | epoch: 1 | remaining: 287s    
step 00103 (4.3%) | loss: 4.499126 | lrm: 1.00 | dt: 141ms | tok/sec: 928,447 | mfu: 41.7% | epoch: 1 | remaining: 287s    
step 00104 (4.4%) | loss: 4.486783 | lrm: 1.00 | dt: 142ms | tok/sec: 923,338 | mfu: 41.5% | epoch: 1 | remaining: 287s    
step 00105 (4.4%) | loss: 4.472400 | lrm: 1.00 | dt: 141ms | tok/sec: 930,003 | mfu: 41.8% | epoch: 1 | remaining: 287s    
step 00106 (4.5%) | loss: 4.458459 | lrm: 1.00 | dt: 142ms | tok/sec: 925,637 | mfu: 41.6% | epoch: 1 | remaining: 286s    
step 00107 (4.5%) | loss: 4.444071 | lrm: 1.00 | dt: 142ms | tok/sec: 926,204 | mfu: 41.6% | epoch: 1 | remaining: 286s    
step 00108 (4.6%) | loss: 4.426904 | lrm: 1.00 | dt: 141ms | tok/sec: 926,611 | mfu: 41.6% | epoch: 1 | remaining: 286s    
step 00109 (4.6%) | loss: 4.409896 | lrm: 1.00 | dt: 142ms | tok/sec: 922,221 | mfu: 41.4% | epoch: 1 | remaining: 286s    
step 00110 (4.7%) | loss: 4.395260 | lrm: 1.00 | dt: 143ms | tok/sec: 916,799 | mfu: 41.2% | epoch: 1 | remaining: 286s    
step 00111 (4.7%) | loss: 4.385773 | lrm: 1.00 | dt: 141ms | tok/sec: 929,736 | mfu: 41.8% | epoch: 1 | remaining: 286s    
step 00112 (4.8%) | loss: 4.373324 | lrm: 1.00 | dt: 141ms | tok/sec: 927,709 | mfu: 41.7% | epoch: 1 | remaining: 286s    
step 00113 (4.8%) | loss: 4.362398 | lrm: 1.00 | dt: 142ms | tok/sec: 925,176 | mfu: 41.5% | epoch: 1 | remaining: 285s    
step 00114 (4.9%) | loss: 4.348826 | lrm: 1.00 | dt: 140ms | tok/sec: 937,853 | mfu: 42.1% | epoch: 1 | remaining: 285s    
step 00115 (4.9%) | loss: 4.336382 | lrm: 1.00 | dt: 140ms | tok/sec: 933,377 | mfu: 41.9% | epoch: 1 | remaining: 285s    
step 00116 (5.0%) | loss: 4.326069 | lrm: 1.00 | dt: 140ms | tok/sec: 933,192 | mfu: 41.9% | epoch: 1 | remaining: 285s    
step 00117 (5.0%) | loss: 4.309415 | lrm: 1.00 | dt: 141ms | tok/sec: 931,142 | mfu: 41.8% | epoch: 1 | remaining: 285s    
step 00118 (5.1%) | loss: 4.296082 | lrm: 1.00 | dt: 141ms | tok/sec: 927,643 | mfu: 41.7% | epoch: 1 | remaining: 285s    
step 00119 (5.1%) | loss: 4.284143 | lrm: 1.00 | dt: 142ms | tok/sec: 923,661 | mfu: 41.5% | epoch: 1 | remaining: 285s    
step 00120 (5.1%) | loss: 4.276409 | lrm: 1.00 | dt: 141ms | tok/sec: 926,317 | mfu: 41.6% | epoch: 1 | remaining: 284s    
step 00121 (5.2%) | loss: 4.262042 | lrm: 1.00 | dt: 140ms | tok/sec: 933,799 | mfu: 41.9% | epoch: 1 | remaining: 284s    
step 00122 (5.2%) | loss: 4.249809 | lrm: 1.00 | dt: 143ms | tok/sec: 919,167 | mfu: 41.3% | epoch: 1 | remaining: 284s    
step 00123 (5.3%) | loss: 4.233228 | lrm: 1.00 | dt: 140ms | tok/sec: 935,001 | mfu: 42.0% | epoch: 1 | remaining: 284s    
step 00124 (5.3%) | loss: 4.220077 | lrm: 1.00 | dt: 142ms | tok/sec: 921,320 | mfu: 41.4% | epoch: 1 | remaining: 284s    
step 00125 (5.4%) | loss: 4.205898 | lrm: 1.00 | dt: 142ms | tok/sec: 923,493 | mfu: 41.5% | epoch: 1 | remaining: 284s    
step 00126 (5.4%) | loss: 4.189779 | lrm: 1.00 | dt: 142ms | tok/sec: 922,903 | mfu: 41.4% | epoch: 1 | remaining: 284s    
step 00127 (5.5%) | loss: 4.179669 | lrm: 1.00 | dt: 143ms | tok/sec: 917,803 | mfu: 41.2% | epoch: 1 | remaining: 283s    
step 00128 (5.5%) | loss: 4.171128 | lrm: 1.00 | dt: 142ms | tok/sec: 926,211 | mfu: 41.6% | epoch: 1 | remaining: 283s    
step 00129 (5.6%) | loss: 4.155113 | lrm: 1.00 | dt: 142ms | tok/sec: 922,359 | mfu: 41.4% | epoch: 1 | remaining: 283s    
step 00130 (5.6%) | loss: 4.142663 | lrm: 1.00 | dt: 142ms | tok/sec: 925,881 | mfu: 41.6% | epoch: 1 | remaining: 283s    
step 00131 (5.7%) | loss: 4.125946 | lrm: 1.00 | dt: 142ms | tok/sec: 924,881 | mfu: 41.5% | epoch: 1 | remaining: 283s    
step 00132 (5.7%) | loss: 4.117331 | lrm: 1.00 | dt: 141ms | tok/sec: 929,997 | mfu: 41.8% | epoch: 1 | remaining: 283s    
step 00133 (5.8%) | loss: 4.107800 | lrm: 1.00 | dt: 141ms | tok/sec: 932,141 | mfu: 41.9% | epoch: 1 | remaining: 283s    
step 00134 (5.8%) | loss: 4.092881 | lrm: 1.00 | dt: 143ms | tok/sec: 919,019 | mfu: 41.3% | epoch: 1 | remaining: 282s    
step 00135 (5.9%) | loss: 4.086745 | lrm: 1.00 | dt: 144ms | tok/sec: 910,148 | mfu: 40.9% | epoch: 1 | remaining: 282s    
step 00136 (5.9%) | loss: 4.072255 | lrm: 1.00 | dt: 142ms | tok/sec: 922,515 | mfu: 41.4% | epoch: 1 | remaining: 282s    
step 00137 (6.0%) | loss: 4.059608 | lrm: 1.00 | dt: 141ms | tok/sec: 928,900 | mfu: 41.7% | epoch: 1 | remaining: 282s    
step 00138 (6.0%) | loss: 4.043203 | lrm: 1.00 | dt: 141ms | tok/sec: 929,887 | mfu: 41.8% | epoch: 1 | remaining: 282s    
step 00139 (6.0%) | loss: 4.032519 | lrm: 1.00 | dt: 140ms | tok/sec: 939,236 | mfu: 42.2% | epoch: 1 | remaining: 282s    
step 00140 (6.1%) | loss: 4.016458 | lrm: 1.00 | dt: 141ms | tok/sec: 927,778 | mfu: 41.7% | epoch: 1 | remaining: 282s    
step 00141 (6.1%) | loss: 4.005066 | lrm: 1.00 | dt: 142ms | tok/sec: 923,113 | mfu: 41.5% | epoch: 1 | remaining: 281s    
step 00142 (6.2%) | loss: 3.995797 | lrm: 1.00 | dt: 142ms | tok/sec: 920,887 | mfu: 41.4% | epoch: 1 | remaining: 281s    
step 00143 (6.2%) | loss: 3.986483 | lrm: 1.00 | dt: 142ms | tok/sec: 922,579 | mfu: 41.4% | epoch: 1 | remaining: 281s    
step 00144 (6.3%) | loss: 3.976129 | lrm: 1.00 | dt: 140ms | tok/sec: 933,233 | mfu: 41.9% | epoch: 1 | remaining: 281s    
step 00145 (6.3%) | loss: 3.967903 | lrm: 1.00 | dt: 144ms | tok/sec: 911,605 | mfu: 40.9% | epoch: 1 | remaining: 281s    
step 00146 (6.4%) | loss: 3.960444 | lrm: 1.00 | dt: 142ms | tok/sec: 922,006 | mfu: 41.4% | epoch: 1 | remaining: 281s    
step 00147 (6.4%) | loss: 3.945168 | lrm: 1.00 | dt: 140ms | tok/sec: 933,571 | mfu: 41.9% | epoch: 1 | remaining: 281s    
step 00148 (6.5%) | loss: 3.940816 | lrm: 1.00 | dt: 141ms | tok/sec: 929,076 | mfu: 41.7% | epoch: 1 | remaining: 280s    
step 00149 (6.5%) | loss: 3.931142 | lrm: 1.00 | dt: 141ms | tok/sec: 932,462 | mfu: 41.9% | epoch: 1 | remaining: 280s    
step 00150 (6.6%) | loss: 3.922079 | lrm: 1.00 | dt: 143ms | tok/sec: 916,403 | mfu: 41.2% | epoch: 1 | remaining: 280s    
step 00151 (6.6%) | loss: 3.913615 | lrm: 1.00 | dt: 141ms | tok/sec: 929,791 | mfu: 41.8% | epoch: 1 | remaining: 280s    
step 00152 (6.7%) | loss: 3.902709 | lrm: 1.00 | dt: 141ms | tok/sec: 931,003 | mfu: 41.8% | epoch: 1 | remaining: 280s    
step 00153 (6.7%) | loss: 3.893646 | lrm: 1.00 | dt: 140ms | tok/sec: 937,228 | mfu: 42.1% | epoch: 1 | remaining: 280s    
step 00154 (6.8%) | loss: 3.885361 | lrm: 1.00 | dt: 141ms | tok/sec: 932,401 | mfu: 41.9% | epoch: 1 | remaining: 280s    
step 00155 (6.8%) | loss: 3.879653 | lrm: 1.00 | dt: 142ms | tok/sec: 923,934 | mfu: 41.5% | epoch: 1 | remaining: 279s    
step 00156 (6.8%) | loss: 3.872881 | lrm: 1.00 | dt: 143ms | tok/sec: 916,522 | mfu: 41.2% | epoch: 1 | remaining: 279s    
