Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 37,750,272
  scalars                 : 24
  total                   : 71,304,728
Estimated FLOPs per token: 2.964941e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 22234ms | tok/sec: 11,790 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.697472 | lrm: 1.00 | dt: 212ms | tok/sec: 1,237,031 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.063843 | lrm: 1.00 | dt: 214ms | tok/sec: 1,226,763 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.686873 | lrm: 1.00 | dt: 215ms | tok/sec: 1,219,304 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.409671 | lrm: 1.00 | dt: 216ms | tok/sec: 1,216,241 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.174114 | lrm: 1.00 | dt: 234ms | tok/sec: 1,118,737 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.968387 | lrm: 1.00 | dt: 217ms | tok/sec: 1,207,788 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.798275 | lrm: 1.00 | dt: 216ms | tok/sec: 1,212,122 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.656716 | lrm: 1.00 | dt: 216ms | tok/sec: 1,214,546 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.533126 | lrm: 1.00 | dt: 230ms | tok/sec: 1,141,428 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.429906 | lrm: 1.00 | dt: 223ms | tok/sec: 1,174,722 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.333819 | lrm: 1.00 | dt: 217ms | tok/sec: 1,209,233 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.245213 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,473 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.168077 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,576 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00031 (1.5%) | loss: 5.300744 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,292 | mfu: 35.6% | epoch: 1 | remaining: 295s    
step 00032 (1.5%) | loss: 5.267742 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,199 | mfu: 35.6% | epoch: 1 | remaining: 295s    
step 00033 (1.6%) | loss: 5.233234 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,399 | mfu: 35.7% | epoch: 1 | remaining: 295s    
step 00034 (1.7%) | loss: 5.198696 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,823 | mfu: 35.9% | epoch: 1 | remaining: 295s    
step 00035 (1.8%) | loss: 5.165245 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,502 | mfu: 35.9% | epoch: 1 | remaining: 295s    
step 00036 (1.8%) | loss: 5.132836 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,237 | mfu: 35.5% | epoch: 1 | remaining: 294s    
step 00037 (1.9%) | loss: 5.102437 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,982 | mfu: 35.7% | epoch: 1 | remaining: 294s    
step 00038 (2.0%) | loss: 5.069075 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,984 | mfu: 35.8% | epoch: 1 | remaining: 294s    
step 00039 (2.1%) | loss: 5.037184 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,886 | mfu: 35.9% | epoch: 1 | remaining: 294s    
step 00040 (2.1%) | loss: 5.009260 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,714 | mfu: 35.7% | epoch: 1 | remaining: 293s    
step 00041 (2.2%) | loss: 4.978021 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,640 | mfu: 35.5% | epoch: 1 | remaining: 293s    
step 00042 (2.3%) | loss: 4.950779 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,352 | mfu: 35.5% | epoch: 1 | remaining: 293s    
step 00043 (2.3%) | loss: 4.920277 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,804 | mfu: 36.1% | epoch: 1 | remaining: 293s    
step 00044 (2.4%) | loss: 4.892175 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,219 | mfu: 35.9% | epoch: 1 | remaining: 293s    
step 00045 (2.5%) | loss: 4.866103 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,033 | mfu: 35.8% | epoch: 1 | remaining: 292s    
step 00046 (2.6%) | loss: 4.838875 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,155 | mfu: 35.8% | epoch: 1 | remaining: 292s    
step 00047 (2.6%) | loss: 4.809948 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,291 | mfu: 35.4% | epoch: 1 | remaining: 292s    
step 00048 (2.7%) | loss: 4.782731 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,362 | mfu: 36.0% | epoch: 1 | remaining: 292s    
step 00049 (2.8%) | loss: 4.753433 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,242 | mfu: 35.9% | epoch: 1 | remaining: 291s    
step 00050 (2.9%) | loss: 4.731859 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,092 | mfu: 35.5% | epoch: 1 | remaining: 291s    
step 00051 (2.9%) | loss: 4.704621 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,056 | mfu: 35.2% | epoch: 1 | remaining: 291s    
step 00052 (3.0%) | loss: 4.681933 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,296 | mfu: 35.9% | epoch: 1 | remaining: 291s    
step 00053 (3.1%) | loss: 4.658762 | lrm: 1.00 | dt: 217ms | tok/sec: 1,205,963 | mfu: 36.1% | epoch: 1 | remaining: 291s    
step 00054 (3.2%) | loss: 4.631712 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,476 | mfu: 35.8% | epoch: 1 | remaining: 290s    
step 00055 (3.2%) | loss: 4.610305 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,688 | mfu: 35.8% | epoch: 1 | remaining: 290s    
step 00056 (3.3%) | loss: 4.589878 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,049 | mfu: 35.6% | epoch: 1 | remaining: 290s    
step 00057 (3.4%) | loss: 4.568612 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,421 | mfu: 35.5% | epoch: 1 | remaining: 290s    
step 00058 (3.4%) | loss: 4.547477 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,792 | mfu: 35.8% | epoch: 1 | remaining: 289s    
step 00059 (3.5%) | loss: 4.526364 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,989 | mfu: 35.9% | epoch: 1 | remaining: 289s    
step 00060 (3.6%) | loss: 4.506374 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,588 | mfu: 35.6% | epoch: 1 | remaining: 289s    
step 00061 (3.7%) | loss: 4.483160 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,207 | mfu: 35.7% | epoch: 1 | remaining: 289s    
step 00062 (3.7%) | loss: 4.461799 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,625 | mfu: 35.7% | epoch: 1 | remaining: 289s    
step 00063 (3.8%) | loss: 4.439169 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,348 | mfu: 36.0% | epoch: 1 | remaining: 288s    
step 00064 (3.9%) | loss: 4.417173 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,981 | mfu: 35.7% | epoch: 1 | remaining: 288s    
step 00065 (4.0%) | loss: 4.394319 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,107 | mfu: 35.5% | epoch: 1 | remaining: 288s    
step 00066 (4.0%) | loss: 4.377276 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,006 | mfu: 35.7% | epoch: 1 | remaining: 288s    
step 00067 (4.1%) | loss: 4.358773 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,481 | mfu: 35.8% | epoch: 1 | remaining: 287s    
step 00068 (4.2%) | loss: 4.336996 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,359 | mfu: 35.6% | epoch: 1 | remaining: 287s    
step 00069 (4.3%) | loss: 4.313232 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,516 | mfu: 35.9% | epoch: 1 | remaining: 287s    
step 00070 (4.3%) | loss: 4.290563 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,680 | mfu: 35.9% | epoch: 1 | remaining: 287s    
step 00071 (4.4%) | loss: 4.272830 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,772 | mfu: 35.7% | epoch: 1 | remaining: 287s    
step 00072 (4.5%) | loss: 4.254745 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,595 | mfu: 36.0% | epoch: 1 | remaining: 286s    
step 00073 (4.5%) | loss: 4.235186 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,596 | mfu: 35.7% | epoch: 1 | remaining: 286s    
step 00074 (4.6%) | loss: 4.219780 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,270 | mfu: 35.3% | epoch: 1 | remaining: 286s    
step 00075 (4.7%) | loss: 4.201511 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,547 | mfu: 35.8% | epoch: 1 | remaining: 286s    
step 00076 (4.8%) | loss: 4.183965 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,206 | mfu: 35.5% | epoch: 1 | remaining: 285s    
step 00077 (4.8%) | loss: 4.167940 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,316 | mfu: 35.9% | epoch: 1 | remaining: 285s    
step 00078 (4.9%) | loss: 4.154675 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,034 | mfu: 35.4% | epoch: 1 | remaining: 285s    
step 00079 (5.0%) | loss: 4.140161 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,133 | mfu: 35.7% | epoch: 1 | remaining: 285s    
step 00080 (5.1%) | loss: 4.121225 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,092 | mfu: 35.7% | epoch: 1 | remaining: 285s    
step 00081 (5.1%) | loss: 4.104077 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,351 | mfu: 35.7% | epoch: 1 | remaining: 284s    
step 00082 (5.2%) | loss: 4.084449 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,051 | mfu: 35.7% | epoch: 1 | remaining: 284s    
step 00083 (5.3%) | loss: 4.067496 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,947 | mfu: 35.9% | epoch: 1 | remaining: 284s    
step 00084 (5.4%) | loss: 4.052974 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,586 | mfu: 35.5% | epoch: 1 | remaining: 284s    
step 00085 (5.4%) | loss: 4.038942 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,907 | mfu: 35.9% | epoch: 1 | remaining: 284s    
step 00086 (5.5%) | loss: 4.023870 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,584 | mfu: 35.7% | epoch: 1 | remaining: 283s    
step 00087 (5.6%) | loss: 4.008848 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,892 | mfu: 35.7% | epoch: 1 | remaining: 283s    
step 00088 (5.6%) | loss: 3.989853 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,746 | mfu: 35.9% | epoch: 1 | remaining: 283s    
step 00089 (5.7%) | loss: 3.977507 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,936 | mfu: 35.0% | epoch: 1 | remaining: 283s    
step 00090 (5.8%) | loss: 3.963522 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,480 | mfu: 36.2% | epoch: 1 | remaining: 282s    
step 00091 (5.9%) | loss: 3.953096 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,834 | mfu: 35.8% | epoch: 1 | remaining: 282s    
step 00092 (5.9%) | loss: 3.936075 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,410 | mfu: 35.6% | epoch: 1 | remaining: 282s    
step 00093 (6.0%) | loss: 3.925063 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,281 | mfu: 35.7% | epoch: 1 | remaining: 282s    
step 00094 (6.1%) | loss: 3.910252 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,249 | mfu: 35.8% | epoch: 1 | remaining: 282s    
step 00095 (6.2%) | loss: 3.887371 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,648 | mfu: 35.7% | epoch: 1 | remaining: 281s    
step 00096 (6.2%) | loss: 3.873092 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,901 | mfu: 35.8% | epoch: 1 | remaining: 281s    
step 00097 (6.3%) | loss: 3.867786 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,782 | mfu: 35.6% | epoch: 1 | remaining: 281s    
step 00098 (6.4%) | loss: 3.861537 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,119 | mfu: 35.9% | epoch: 1 | remaining: 281s    
step 00099 (6.4%) | loss: 3.852690 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,390 | mfu: 35.8% | epoch: 1 | remaining: 280s    
step 00100 (6.5%) | loss: 3.843343 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,435 | mfu: 35.7% | epoch: 1 | remaining: 280s    
step 00101 (6.6%) | loss: 3.832037 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,317 | mfu: 35.3% | epoch: 1 | remaining: 280s    
step 00102 (6.7%) | loss: 3.820974 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,357 | mfu: 35.7% | epoch: 1 | remaining: 280s    
step 00103 (6.7%) | loss: 3.813300 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,376 | mfu: 35.9% | epoch: 1 | remaining: 280s    
step 00104 (6.8%) | loss: 3.803487 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,888 | mfu: 35.8% | epoch: 1 | remaining: 279s    
step 00105 (6.9%) | loss: 3.792272 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,935 | mfu: 35.8% | epoch: 1 | remaining: 279s    
step 00106 (7.0%) | loss: 3.783373 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,521 | mfu: 35.5% | epoch: 1 | remaining: 279s    
step 00107 (7.0%) | loss: 3.776813 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,148 | mfu: 35.8% | epoch: 1 | remaining: 279s    
step 00108 (7.1%) | loss: 3.771286 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,589 | mfu: 35.7% | epoch: 1 | remaining: 278s    
step 00109 (7.2%) | loss: 3.765803 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,722 | mfu: 35.7% | epoch: 1 | remaining: 278s    
step 00110 (7.3%) | loss: 3.761514 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,627 | mfu: 35.6% | epoch: 1 | remaining: 278s    
step 00111 (7.3%) | loss: 3.754673 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,049 | mfu: 35.7% | epoch: 1 | remaining: 278s    
step 00112 (7.4%) | loss: 3.745366 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,018 | mfu: 35.6% | epoch: 1 | remaining: 278s    
step 00113 (7.5%) | loss: 3.742308 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,879 | mfu: 35.8% | epoch: 1 | remaining: 277s    
step 00114 (7.5%) | loss: 3.735352 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,626 | mfu: 35.8% | epoch: 1 | remaining: 277s    
step 00115 (7.6%) | loss: 3.728180 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,920 | mfu: 35.7% | epoch: 1 | remaining: 277s    
step 00116 (7.7%) | loss: 3.718765 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,553 | mfu: 35.6% | epoch: 1 | remaining: 277s    
step 00117 (7.8%) | loss: 3.709603 | lrm: 1.00 | dt: 220ms | tok/sec: 1,194,024 | mfu: 35.8% | epoch: 1 | remaining: 276s    
step 00118 (7.8%) | loss: 3.706524 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,952 | mfu: 35.8% | epoch: 1 | remaining: 276s    
step 00119 (7.9%) | loss: 3.704909 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,852 | mfu: 35.7% | epoch: 1 | remaining: 276s    
step 00120 (8.0%) | loss: 3.696178 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,530 | mfu: 35.7% | epoch: 1 | remaining: 276s    
step 00121 (8.1%) | loss: 3.691673 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,650 | mfu: 35.6% | epoch: 1 | remaining: 276s    
step 00122 (8.1%) | loss: 3.685298 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,369 | mfu: 35.6% | epoch: 1 | remaining: 275s    
step 00123 (8.2%) | loss: 3.677081 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,362 | mfu: 35.7% | epoch: 1 | remaining: 275s    
step 00124 (8.3%) | loss: 3.676752 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,985 | mfu: 35.9% | epoch: 1 | remaining: 275s    
step 00125 (8.4%) | loss: 3.675063 | lrm: 1.00 | dt: 220ms | tok/sec: 1,188,877 | mfu: 35.6% | epoch: 1 | remaining: 275s    
step 00126 (8.4%) | loss: 3.669711 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,005 | mfu: 35.8% | epoch: 1 | remaining: 274s    
step 00127 (8.5%) | loss: 3.665689 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,459 | mfu: 35.6% | epoch: 1 | remaining: 274s    
step 00128 (8.6%) | loss: 3.656312 | lrm: 1.00 | dt: 220ms | tok/sec: 1,194,115 | mfu: 35.8% | epoch: 1 | remaining: 274s    
step 00129 (8.6%) | loss: 3.651766 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,625 | mfu: 35.8% | epoch: 1 | remaining: 274s    
step 00130 (8.7%) | loss: 3.644947 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,254 | mfu: 35.7% | epoch: 1 | remaining: 274s    
step 00131 (8.8%) | loss: 3.634809 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,958 | mfu: 35.8% | epoch: 1 | remaining: 273s    
step 00132 (8.9%) | loss: 3.632853 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,376 | mfu: 35.4% | epoch: 1 | remaining: 273s    
step 00133 (8.9%) | loss: 3.629555 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,971 | mfu: 35.9% | epoch: 1 | remaining: 273s    
step 00134 (9.0%) | loss: 3.628255 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,694 | mfu: 35.6% | epoch: 1 | remaining: 273s    
step 00135 (9.1%) | loss: 3.624418 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,691 | mfu: 35.7% | epoch: 1 | remaining: 273s    
step 00136 (9.2%) | loss: 3.620842 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,833 | mfu: 35.8% | epoch: 1 | remaining: 272s    
step 00137 (9.2%) | loss: 3.618490 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,303 | mfu: 35.7% | epoch: 1 | remaining: 272s    
step 00138 (9.3%) | loss: 3.616246 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,805 | mfu: 35.7% | epoch: 1 | remaining: 272s    
step 00139 (9.4%) | loss: 3.614483 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,301 | mfu: 35.5% | epoch: 1 | remaining: 272s    
step 00140 (9.5%) | loss: 3.607427 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,172 | mfu: 35.9% | epoch: 1 | remaining: 271s    
step 00141 (9.5%) | loss: 3.601921 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,500 | mfu: 35.6% | epoch: 1 | remaining: 271s    
step 00142 (9.6%) | loss: 3.595257 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,884 | mfu: 35.8% | epoch: 1 | remaining: 271s    
step 00143 (9.7%) | loss: 3.596585 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,580 | mfu: 35.7% | epoch: 1 | remaining: 271s    
step 00144 (9.7%) | loss: 3.584342 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,688 | mfu: 35.8% | epoch: 1 | remaining: 271s    
step 00145 (9.8%) | loss: 3.580093 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,938 | mfu: 35.7% | epoch: 1 | remaining: 270s    
step 00146 (9.9%) | loss: 3.581968 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,641 | mfu: 35.9% | epoch: 1 | remaining: 270s    
step 00147 (10.0%) | loss: 3.572844 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,361 | mfu: 35.6% | epoch: 1 | remaining: 270s    
step 00148 (10.0%) | loss: 3.572657 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,183 | mfu: 35.6% | epoch: 1 | remaining: 270s    
step 00149 (10.1%) | loss: 3.566212 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,523 | mfu: 35.9% | epoch: 1 | remaining: 269s    
step 00150 (10.2%) | loss: 3.562230 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,546 | mfu: 35.6% | epoch: 1 | remaining: 269s    
step 00151 (10.3%) | loss: 3.560869 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,245 | mfu: 35.7% | epoch: 1 | remaining: 269s    
