Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 9314ms | tok/sec: 56,292 | mfu: 1.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.857530 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,127 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.427239 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,599 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.955799 | lrm: 1.00 | dt: 339ms | tok/sec: 1,544,410 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.550471 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,554 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.225229 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,001 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.973770 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,569 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.762512 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,040 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.584664 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,522 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.434751 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,905 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.306521 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,272 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.198768 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,968 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.102821 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,987 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.017826 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,265 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00049 (4.2%) | loss: 4.677431 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,883 | mfu: 38.8% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 4.648427 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,254 | mfu: 38.8% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 4.621756 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,296 | mfu: 38.7% | epoch: 1 | remaining: 287s    
step 00052 (4.5%) | loss: 4.592133 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,054 | mfu: 38.9% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 4.564048 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,775 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00054 (4.7%) | loss: 4.535094 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,056 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00055 (4.8%) | loss: 4.506814 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,491 | mfu: 38.4% | epoch: 1 | remaining: 285s    
step 00056 (4.9%) | loss: 4.484087 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,490 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00057 (5.0%) | loss: 4.461327 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,011 | mfu: 38.9% | epoch: 1 | remaining: 285s    
step 00058 (5.1%) | loss: 4.431236 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,320 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00059 (5.2%) | loss: 4.407604 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,822 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00060 (5.4%) | loss: 4.384296 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,739 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00061 (5.5%) | loss: 4.357075 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,907 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00062 (5.6%) | loss: 4.335039 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,601 | mfu: 38.6% | epoch: 1 | remaining: 283s    
step 00063 (5.7%) | loss: 4.310679 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,890 | mfu: 38.9% | epoch: 1 | remaining: 283s    
step 00064 (5.8%) | loss: 4.284296 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,135 | mfu: 38.6% | epoch: 1 | remaining: 282s    
step 00065 (5.9%) | loss: 4.256403 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,424 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00066 (6.0%) | loss: 4.234856 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,567 | mfu: 38.3% | epoch: 1 | remaining: 282s    
step 00067 (6.1%) | loss: 4.213936 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,072 | mfu: 38.7% | epoch: 1 | remaining: 281s    
step 00068 (6.2%) | loss: 4.194875 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,961 | mfu: 38.9% | epoch: 1 | remaining: 281s    
step 00069 (6.3%) | loss: 4.173171 | lrm: 1.00 | dt: 329ms | tok/sec: 1,596,002 | mfu: 38.6% | epoch: 1 | remaining: 281s    
step 00070 (6.4%) | loss: 4.151672 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,574 | mfu: 38.6% | epoch: 1 | remaining: 280s    
step 00071 (6.6%) | loss: 4.136408 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,770 | mfu: 38.7% | epoch: 1 | remaining: 280s    
step 00072 (6.7%) | loss: 4.113840 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,585 | mfu: 38.7% | epoch: 1 | remaining: 280s    
step 00073 (6.8%) | loss: 4.086936 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,020 | mfu: 38.7% | epoch: 1 | remaining: 279s    
step 00074 (6.9%) | loss: 4.063187 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,295 | mfu: 38.7% | epoch: 1 | remaining: 279s    
step 00075 (7.0%) | loss: 4.045468 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,426 | mfu: 38.7% | epoch: 1 | remaining: 279s    
step 00076 (7.1%) | loss: 4.026424 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,631 | mfu: 38.8% | epoch: 1 | remaining: 278s    
step 00077 (7.2%) | loss: 4.011482 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,794 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00078 (7.3%) | loss: 3.990559 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,914 | mfu: 38.6% | epoch: 1 | remaining: 278s    
step 00079 (7.4%) | loss: 3.972095 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,266 | mfu: 38.8% | epoch: 1 | remaining: 277s    
step 00080 (7.5%) | loss: 3.954070 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,634 | mfu: 38.6% | epoch: 1 | remaining: 277s    
step 00081 (7.6%) | loss: 3.935426 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,111 | mfu: 38.5% | epoch: 1 | remaining: 277s    
step 00082 (7.8%) | loss: 3.918560 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,717 | mfu: 38.9% | epoch: 1 | remaining: 276s    
step 00083 (7.9%) | loss: 3.902718 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,800 | mfu: 38.8% | epoch: 1 | remaining: 276s    
step 00084 (8.0%) | loss: 3.890552 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,567 | mfu: 38.7% | epoch: 1 | remaining: 276s    
step 00085 (8.1%) | loss: 3.884007 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,805 | mfu: 38.8% | epoch: 1 | remaining: 275s    
step 00086 (8.2%) | loss: 3.870780 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,820 | mfu: 38.7% | epoch: 1 | remaining: 275s    
step 00087 (8.3%) | loss: 3.856158 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,221 | mfu: 38.7% | epoch: 1 | remaining: 275s    
step 00088 (8.4%) | loss: 3.838569 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,550 | mfu: 38.4% | epoch: 1 | remaining: 274s    
step 00089 (8.5%) | loss: 3.820834 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,052 | mfu: 38.8% | epoch: 1 | remaining: 274s    
step 00090 (8.6%) | loss: 3.809310 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,515 | mfu: 38.7% | epoch: 1 | remaining: 274s    
step 00091 (8.7%) | loss: 3.796294 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,118 | mfu: 38.6% | epoch: 1 | remaining: 273s    
step 00092 (8.8%) | loss: 3.782397 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,882 | mfu: 38.9% | epoch: 1 | remaining: 273s    
step 00093 (9.0%) | loss: 3.776187 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,532 | mfu: 38.5% | epoch: 1 | remaining: 273s    
step 00094 (9.1%) | loss: 3.765937 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,963 | mfu: 38.7% | epoch: 1 | remaining: 272s    
step 00095 (9.2%) | loss: 3.758367 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,845 | mfu: 39.0% | epoch: 1 | remaining: 272s    
step 00096 (9.3%) | loss: 3.751262 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,771 | mfu: 38.5% | epoch: 1 | remaining: 272s    
step 00097 (9.4%) | loss: 3.739870 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,408 | mfu: 39.0% | epoch: 1 | remaining: 271s    
step 00098 (9.5%) | loss: 3.733274 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,187 | mfu: 39.1% | epoch: 1 | remaining: 271s    
step 00099 (9.6%) | loss: 3.722763 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,245 | mfu: 38.6% | epoch: 1 | remaining: 271s    
step 00100 (9.7%) | loss: 3.713791 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,351 | mfu: 38.6% | epoch: 1 | remaining: 271s    
step 00101 (9.8%) | loss: 3.700690 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,629 | mfu: 38.8% | epoch: 1 | remaining: 270s    
step 00102 (9.9%) | loss: 3.691831 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,052 | mfu: 38.8% | epoch: 1 | remaining: 270s    
step 00103 (10.0%) | loss: 3.685512 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,024 | mfu: 38.7% | epoch: 1 | remaining: 270s    
step 00104 (10.2%) | loss: 3.669549 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,977 | mfu: 38.9% | epoch: 1 | remaining: 269s    
step 00105 (10.3%) | loss: 3.663221 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,349 | mfu: 38.5% | epoch: 1 | remaining: 269s    
step 00106 (10.4%) | loss: 3.658184 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,386 | mfu: 38.8% | epoch: 1 | remaining: 269s    
step 00107 (10.5%) | loss: 3.648249 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,348 | mfu: 38.6% | epoch: 1 | remaining: 268s    
step 00108 (10.6%) | loss: 3.642687 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,032 | mfu: 38.8% | epoch: 1 | remaining: 268s    
step 00109 (10.7%) | loss: 3.630112 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,190 | mfu: 38.4% | epoch: 1 | remaining: 268s    
step 00110 (10.8%) | loss: 3.624367 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,882 | mfu: 39.2% | epoch: 1 | remaining: 267s    
step 00111 (10.9%) | loss: 3.620745 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,764 | mfu: 38.7% | epoch: 1 | remaining: 267s    
step 00112 (11.0%) | loss: 3.616855 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,304 | mfu: 38.5% | epoch: 1 | remaining: 267s    
step 00113 (11.1%) | loss: 3.608943 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,254 | mfu: 38.5% | epoch: 1 | remaining: 266s    
step 00114 (11.2%) | loss: 3.600795 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,402 | mfu: 38.8% | epoch: 1 | remaining: 266s    
step 00115 (11.4%) | loss: 3.598213 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,870 | mfu: 38.7% | epoch: 1 | remaining: 266s    
step 00116 (11.5%) | loss: 3.592323 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,217 | mfu: 38.4% | epoch: 1 | remaining: 265s    
step 00117 (11.6%) | loss: 3.590126 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,784 | mfu: 38.0% | epoch: 1 | remaining: 265s    
step 00118 (11.7%) | loss: 3.586831 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,055 | mfu: 38.5% | epoch: 1 | remaining: 265s    
step 00119 (11.8%) | loss: 3.580031 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,202 | mfu: 38.4% | epoch: 1 | remaining: 264s    
step 00120 (11.9%) | loss: 3.576834 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,178 | mfu: 39.0% | epoch: 1 | remaining: 264s    
step 00121 (12.0%) | loss: 3.571373 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,703 | mfu: 39.0% | epoch: 1 | remaining: 264s    
step 00122 (12.1%) | loss: 3.560875 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,694 | mfu: 38.5% | epoch: 1 | remaining: 263s    
step 00123 (12.2%) | loss: 3.556146 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,253 | mfu: 38.6% | epoch: 1 | remaining: 263s    
step 00124 (12.3%) | loss: 3.554662 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,861 | mfu: 38.5% | epoch: 1 | remaining: 263s    
step 00125 (12.4%) | loss: 3.551725 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,766 | mfu: 38.5% | epoch: 1 | remaining: 262s    
step 00126 (12.6%) | loss: 3.547512 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,237 | mfu: 39.0% | epoch: 1 | remaining: 262s    
step 00127 (12.7%) | loss: 3.548135 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,628 | mfu: 38.7% | epoch: 1 | remaining: 262s    
step 00128 (12.8%) | loss: 3.541634 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,577 | mfu: 38.7% | epoch: 1 | remaining: 261s    
step 00129 (12.9%) | loss: 3.534913 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,852 | mfu: 38.8% | epoch: 1 | remaining: 261s    
step 00130 (13.0%) | loss: 3.530947 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,118 | mfu: 39.1% | epoch: 1 | remaining: 261s    
step 00131 (13.1%) | loss: 3.526291 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,258 | mfu: 38.4% | epoch: 1 | remaining: 260s    
step 00132 (13.2%) | loss: 3.521643 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,732 | mfu: 39.0% | epoch: 1 | remaining: 260s    
step 00133 (13.3%) | loss: 3.517043 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,931 | mfu: 39.0% | epoch: 1 | remaining: 260s    
step 00134 (13.4%) | loss: 3.513034 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,250 | mfu: 38.2% | epoch: 1 | remaining: 259s    
step 00135 (13.5%) | loss: 3.510383 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,734 | mfu: 38.8% | epoch: 1 | remaining: 259s    
step 00136 (13.6%) | loss: 3.502936 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,948 | mfu: 38.6% | epoch: 1 | remaining: 259s    
step 00137 (13.8%) | loss: 3.500166 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,118 | mfu: 38.3% | epoch: 1 | remaining: 258s    
step 00138 (13.9%) | loss: 3.491577 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,044 | mfu: 38.9% | epoch: 1 | remaining: 258s    
step 00139 (14.0%) | loss: 3.483392 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,164 | mfu: 38.5% | epoch: 1 | remaining: 258s    
step 00140 (14.1%) | loss: 3.478384 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,133 | mfu: 38.6% | epoch: 1 | remaining: 257s    
step 00141 (14.2%) | loss: 3.474251 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,600 | mfu: 38.9% | epoch: 1 | remaining: 257s    
step 00142 (14.3%) | loss: 3.472940 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,858 | mfu: 38.7% | epoch: 1 | remaining: 257s    
step 00143 (14.4%) | loss: 3.473566 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,252 | mfu: 38.7% | epoch: 1 | remaining: 256s    
step 00144 (14.5%) | loss: 3.470171 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,682 | mfu: 38.9% | epoch: 1 | remaining: 256s    
step 00145 (14.6%) | loss: 3.468052 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,605 | mfu: 38.7% | epoch: 1 | remaining: 256s    
step 00146 (14.7%) | loss: 3.466565 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,470 | mfu: 38.5% | epoch: 1 | remaining: 255s    
step 00147 (14.8%) | loss: 3.468185 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,402 | mfu: 38.6% | epoch: 1 | remaining: 255s    
step 00148 (15.0%) | loss: 3.471570 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,148 | mfu: 38.6% | epoch: 1 | remaining: 255s    
step 00149 (15.1%) | loss: 3.469324 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,716 | mfu: 38.5% | epoch: 1 | remaining: 254s    
step 00150 (15.2%) | loss: 3.460586 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,788 | mfu: 39.1% | epoch: 1 | remaining: 254s    
step 00151 (15.3%) | loss: 3.457859 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,727 | mfu: 38.7% | epoch: 1 | remaining: 254s    
step 00152 (15.4%) | loss: 3.453850 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,899 | mfu: 38.4% | epoch: 1 | remaining: 253s    
