Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.912547e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011048 | lrm: 1.00 | dt: 10254ms | tok/sec: 25,564 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.534912 | lrm: 1.00 | dt: 236ms | tok/sec: 1,110,243 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.888686 | lrm: 1.00 | dt: 243ms | tok/sec: 1,076,785 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.513570 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,502 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.225565 | lrm: 1.00 | dt: 266ms | tok/sec: 986,834 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.904412 | lrm: 1.00 | dt: 251ms | tok/sec: 1,044,530 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.600635 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,708 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.341838 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,748 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.117871 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,334 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.922380 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,488 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.759577 | lrm: 1.00 | dt: 249ms | tok/sec: 1,054,861 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.615963 | lrm: 1.00 | dt: 247ms | tok/sec: 1,059,964 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.489132 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,660 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.383562 | lrm: 1.00 | dt: 254ms | tok/sec: 1,031,607 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00031 (1.7%) | loss: 5.503452 | lrm: 0.98 | dt: 253ms | tok/sec: 1,035,379 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00032 (1.8%) | loss: 5.477674 | lrm: 0.98 | dt: 253ms | tok/sec: 1,034,497 | mfu: 40.9% | epoch: 1 | remaining: 294s    
step 00033 (1.9%) | loss: 5.452191 | lrm: 0.98 | dt: 253ms | tok/sec: 1,034,500 | mfu: 40.9% | epoch: 1 | remaining: 294s    
step 00034 (1.9%) | loss: 5.425694 | lrm: 0.98 | dt: 253ms | tok/sec: 1,035,372 | mfu: 40.9% | epoch: 1 | remaining: 294s    
step 00035 (2.0%) | loss: 5.398372 | lrm: 0.98 | dt: 254ms | tok/sec: 1,032,067 | mfu: 40.8% | epoch: 1 | remaining: 294s    
step 00036 (2.1%) | loss: 5.372288 | lrm: 0.98 | dt: 252ms | tok/sec: 1,040,998 | mfu: 41.2% | epoch: 1 | remaining: 293s    
step 00037 (2.2%) | loss: 5.347553 | lrm: 0.98 | dt: 254ms | tok/sec: 1,030,083 | mfu: 40.7% | epoch: 1 | remaining: 293s    
step 00038 (2.3%) | loss: 5.320861 | lrm: 0.98 | dt: 251ms | tok/sec: 1,045,896 | mfu: 41.4% | epoch: 1 | remaining: 293s    
step 00039 (2.4%) | loss: 5.294587 | lrm: 0.98 | dt: 255ms | tok/sec: 1,026,610 | mfu: 40.6% | epoch: 1 | remaining: 293s    
step 00040 (2.5%) | loss: 5.272085 | lrm: 0.98 | dt: 253ms | tok/sec: 1,037,387 | mfu: 41.0% | epoch: 1 | remaining: 292s    
step 00041 (2.5%) | loss: 5.245842 | lrm: 0.97 | dt: 255ms | tok/sec: 1,027,072 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00042 (2.6%) | loss: 5.222667 | lrm: 0.97 | dt: 251ms | tok/sec: 1,043,694 | mfu: 41.3% | epoch: 1 | remaining: 292s    
step 00043 (2.7%) | loss: 5.195465 | lrm: 0.97 | dt: 254ms | tok/sec: 1,033,403 | mfu: 40.9% | epoch: 1 | remaining: 292s    
step 00044 (2.8%) | loss: 5.170384 | lrm: 0.97 | dt: 253ms | tok/sec: 1,037,198 | mfu: 41.0% | epoch: 1 | remaining: 291s    
step 00045 (2.9%) | loss: 5.148208 | lrm: 0.97 | dt: 255ms | tok/sec: 1,026,049 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00046 (3.0%) | loss: 5.124690 | lrm: 0.97 | dt: 251ms | tok/sec: 1,046,391 | mfu: 41.4% | epoch: 1 | remaining: 291s    
step 00047 (3.0%) | loss: 5.099134 | lrm: 0.97 | dt: 251ms | tok/sec: 1,046,174 | mfu: 41.4% | epoch: 1 | remaining: 291s    
step 00048 (3.1%) | loss: 5.074801 | lrm: 0.97 | dt: 253ms | tok/sec: 1,037,652 | mfu: 41.0% | epoch: 1 | remaining: 290s    
step 00049 (3.2%) | loss: 5.047270 | lrm: 0.97 | dt: 252ms | tok/sec: 1,039,770 | mfu: 41.1% | epoch: 1 | remaining: 290s    
step 00050 (3.3%) | loss: 5.025957 | lrm: 0.97 | dt: 250ms | tok/sec: 1,047,282 | mfu: 41.4% | epoch: 1 | remaining: 290s    
step 00051 (3.4%) | loss: 5.001652 | lrm: 0.97 | dt: 253ms | tok/sec: 1,035,195 | mfu: 40.9% | epoch: 1 | remaining: 290s    
step 00052 (3.5%) | loss: 4.979975 | lrm: 0.97 | dt: 255ms | tok/sec: 1,029,803 | mfu: 40.7% | epoch: 1 | remaining: 289s    
step 00053 (3.5%) | loss: 4.957760 | lrm: 0.96 | dt: 253ms | tok/sec: 1,035,487 | mfu: 40.9% | epoch: 1 | remaining: 289s    
step 00054 (3.6%) | loss: 4.931026 | lrm: 0.96 | dt: 254ms | tok/sec: 1,033,078 | mfu: 40.8% | epoch: 1 | remaining: 289s    
step 00055 (3.7%) | loss: 4.909433 | lrm: 0.96 | dt: 252ms | tok/sec: 1,039,442 | mfu: 41.1% | epoch: 1 | remaining: 289s    
step 00056 (3.8%) | loss: 4.888926 | lrm: 0.96 | dt: 253ms | tok/sec: 1,034,175 | mfu: 40.9% | epoch: 1 | remaining: 288s    
step 00057 (3.9%) | loss: 4.868915 | lrm: 0.96 | dt: 255ms | tok/sec: 1,029,117 | mfu: 40.7% | epoch: 1 | remaining: 288s    
step 00058 (4.0%) | loss: 4.847922 | lrm: 0.96 | dt: 256ms | tok/sec: 1,023,976 | mfu: 40.5% | epoch: 1 | remaining: 288s    
step 00059 (4.1%) | loss: 4.828010 | lrm: 0.96 | dt: 250ms | tok/sec: 1,047,302 | mfu: 41.4% | epoch: 1 | remaining: 288s    
step 00060 (4.1%) | loss: 4.810463 | lrm: 0.96 | dt: 255ms | tok/sec: 1,028,408 | mfu: 40.7% | epoch: 1 | remaining: 287s    
step 00061 (4.2%) | loss: 4.788696 | lrm: 0.96 | dt: 257ms | tok/sec: 1,018,389 | mfu: 40.3% | epoch: 1 | remaining: 287s    
step 00062 (4.3%) | loss: 4.768301 | lrm: 0.96 | dt: 253ms | tok/sec: 1,036,143 | mfu: 41.0% | epoch: 1 | remaining: 287s    
step 00063 (4.4%) | loss: 4.746100 | lrm: 0.96 | dt: 251ms | tok/sec: 1,044,182 | mfu: 41.3% | epoch: 1 | remaining: 287s    
step 00064 (4.5%) | loss: 4.724357 | lrm: 0.96 | dt: 253ms | tok/sec: 1,035,775 | mfu: 41.0% | epoch: 1 | remaining: 286s    
step 00065 (4.6%) | loss: 4.704870 | lrm: 0.95 | dt: 254ms | tok/sec: 1,033,645 | mfu: 40.9% | epoch: 1 | remaining: 286s    
step 00066 (4.6%) | loss: 4.687197 | lrm: 0.95 | dt: 253ms | tok/sec: 1,037,958 | mfu: 41.0% | epoch: 1 | remaining: 286s    
step 00067 (4.7%) | loss: 4.668952 | lrm: 0.95 | dt: 252ms | tok/sec: 1,041,408 | mfu: 41.2% | epoch: 1 | remaining: 286s    
step 00068 (4.8%) | loss: 4.646736 | lrm: 0.95 | dt: 253ms | tok/sec: 1,035,049 | mfu: 40.9% | epoch: 1 | remaining: 285s    
step 00069 (4.9%) | loss: 4.622420 | lrm: 0.95 | dt: 252ms | tok/sec: 1,040,534 | mfu: 41.1% | epoch: 1 | remaining: 285s    
step 00070 (5.0%) | loss: 4.597722 | lrm: 0.95 | dt: 253ms | tok/sec: 1,036,003 | mfu: 41.0% | epoch: 1 | remaining: 285s    
step 00071 (5.1%) | loss: 4.578678 | lrm: 0.95 | dt: 255ms | tok/sec: 1,029,737 | mfu: 40.7% | epoch: 1 | remaining: 285s    
step 00072 (5.1%) | loss: 4.558246 | lrm: 0.95 | dt: 286ms | tok/sec: 915,573 | mfu: 36.2% | epoch: 1 | remaining: 284s    
step 00073 (5.2%) | loss: 4.538240 | lrm: 0.95 | dt: 242ms | tok/sec: 1,083,274 | mfu: 42.8% | epoch: 1 | remaining: 284s    
step 00074 (5.3%) | loss: 4.520250 | lrm: 0.95 | dt: 249ms | tok/sec: 1,051,514 | mfu: 41.6% | epoch: 1 | remaining: 284s    
step 00075 (5.4%) | loss: 4.500742 | lrm: 0.95 | dt: 254ms | tok/sec: 1,031,317 | mfu: 40.8% | epoch: 1 | remaining: 284s    
step 00076 (5.5%) | loss: 4.479698 | lrm: 0.95 | dt: 260ms | tok/sec: 1,009,222 | mfu: 39.9% | epoch: 1 | remaining: 283s    
step 00077 (5.6%) | loss: 4.461180 | lrm: 0.94 | dt: 249ms | tok/sec: 1,053,184 | mfu: 41.6% | epoch: 1 | remaining: 283s    
step 00078 (5.7%) | loss: 4.443444 | lrm: 0.94 | dt: 251ms | tok/sec: 1,046,365 | mfu: 41.4% | epoch: 1 | remaining: 283s    
step 00079 (5.7%) | loss: 4.427389 | lrm: 0.94 | dt: 251ms | tok/sec: 1,046,025 | mfu: 41.4% | epoch: 1 | remaining: 283s    
step 00080 (5.8%) | loss: 4.403467 | lrm: 0.94 | dt: 257ms | tok/sec: 1,018,930 | mfu: 40.3% | epoch: 1 | remaining: 282s    
step 00081 (5.9%) | loss: 4.381526 | lrm: 0.94 | dt: 252ms | tok/sec: 1,041,748 | mfu: 41.2% | epoch: 1 | remaining: 282s    
step 00082 (6.0%) | loss: 4.358258 | lrm: 0.94 | dt: 252ms | tok/sec: 1,040,433 | mfu: 41.1% | epoch: 1 | remaining: 282s    
step 00083 (6.1%) | loss: 4.339785 | lrm: 0.94 | dt: 252ms | tok/sec: 1,042,246 | mfu: 41.2% | epoch: 1 | remaining: 281s    
step 00084 (6.2%) | loss: 4.322629 | lrm: 0.94 | dt: 254ms | tok/sec: 1,031,465 | mfu: 40.8% | epoch: 1 | remaining: 281s    
step 00085 (6.3%) | loss: 4.304219 | lrm: 0.94 | dt: 250ms | tok/sec: 1,046,813 | mfu: 41.4% | epoch: 1 | remaining: 281s    
step 00086 (6.3%) | loss: 4.285277 | lrm: 0.94 | dt: 251ms | tok/sec: 1,042,558 | mfu: 41.2% | epoch: 1 | remaining: 281s    
step 00087 (6.4%) | loss: 4.266323 | lrm: 0.94 | dt: 255ms | tok/sec: 1,028,769 | mfu: 40.7% | epoch: 1 | remaining: 280s    
step 00088 (6.5%) | loss: 4.243681 | lrm: 0.93 | dt: 256ms | tok/sec: 1,025,281 | mfu: 40.5% | epoch: 1 | remaining: 280s    
step 00089 (6.6%) | loss: 4.227058 | lrm: 0.93 | dt: 251ms | tok/sec: 1,042,373 | mfu: 41.2% | epoch: 1 | remaining: 280s    
step 00090 (6.7%) | loss: 4.208396 | lrm: 0.93 | dt: 254ms | tok/sec: 1,031,488 | mfu: 40.8% | epoch: 1 | remaining: 280s    
step 00091 (6.8%) | loss: 4.192595 | lrm: 0.93 | dt: 256ms | tok/sec: 1,023,307 | mfu: 40.5% | epoch: 1 | remaining: 279s    
step 00092 (6.8%) | loss: 4.173787 | lrm: 0.93 | dt: 254ms | tok/sec: 1,033,128 | mfu: 40.9% | epoch: 1 | remaining: 279s    
step 00093 (6.9%) | loss: 4.157321 | lrm: 0.93 | dt: 252ms | tok/sec: 1,041,208 | mfu: 41.2% | epoch: 1 | remaining: 279s    
step 00094 (7.0%) | loss: 4.137208 | lrm: 0.93 | dt: 253ms | tok/sec: 1,035,186 | mfu: 40.9% | epoch: 1 | remaining: 279s    
step 00095 (7.1%) | loss: 4.111175 | lrm: 0.93 | dt: 254ms | tok/sec: 1,031,300 | mfu: 40.8% | epoch: 1 | remaining: 278s    
step 00096 (7.2%) | loss: 4.093395 | lrm: 0.93 | dt: 255ms | tok/sec: 1,028,402 | mfu: 40.7% | epoch: 1 | remaining: 278s    
step 00097 (7.3%) | loss: 4.082883 | lrm: 0.93 | dt: 254ms | tok/sec: 1,031,207 | mfu: 40.8% | epoch: 1 | remaining: 278s    
step 00098 (7.4%) | loss: 4.069196 | lrm: 0.93 | dt: 252ms | tok/sec: 1,041,360 | mfu: 41.2% | epoch: 1 | remaining: 278s    
step 00099 (7.4%) | loss: 4.051853 | lrm: 0.93 | dt: 338ms | tok/sec: 775,637 | mfu: 30.7% | epoch: 1 | remaining: 277s    
step 00100 (7.5%) | loss: 4.036524 | lrm: 0.92 | dt: 243ms | tok/sec: 1,078,450 | mfu: 42.6% | epoch: 1 | remaining: 277s    
step 00101 (7.6%) | loss: 4.019985 | lrm: 0.92 | dt: 246ms | tok/sec: 1,066,580 | mfu: 42.2% | epoch: 1 | remaining: 277s    
step 00102 (7.7%) | loss: 4.004176 | lrm: 0.92 | dt: 247ms | tok/sec: 1,060,575 | mfu: 41.9% | epoch: 1 | remaining: 277s    
step 00103 (7.8%) | loss: 3.991583 | lrm: 0.92 | dt: 270ms | tok/sec: 969,179 | mfu: 38.3% | epoch: 1 | remaining: 276s    
step 00104 (7.9%) | loss: 3.976806 | lrm: 0.92 | dt: 253ms | tok/sec: 1,037,614 | mfu: 41.0% | epoch: 1 | remaining: 276s    
step 00105 (8.0%) | loss: 3.961142 | lrm: 0.92 | dt: 249ms | tok/sec: 1,054,183 | mfu: 41.7% | epoch: 1 | remaining: 276s    
step 00106 (8.1%) | loss: 3.947852 | lrm: 0.92 | dt: 247ms | tok/sec: 1,060,506 | mfu: 41.9% | epoch: 1 | remaining: 276s    
step 00107 (8.1%) | loss: 3.936654 | lrm: 0.92 | dt: 262ms | tok/sec: 1,000,599 | mfu: 39.6% | epoch: 1 | remaining: 275s    
step 00108 (8.2%) | loss: 3.926182 | lrm: 0.92 | dt: 256ms | tok/sec: 1,022,300 | mfu: 40.4% | epoch: 1 | remaining: 275s    
step 00109 (8.3%) | loss: 3.913866 | lrm: 0.92 | dt: 248ms | tok/sec: 1,055,538 | mfu: 41.7% | epoch: 1 | remaining: 275s    
step 00110 (8.4%) | loss: 3.903168 | lrm: 0.92 | dt: 251ms | tok/sec: 1,045,810 | mfu: 41.4% | epoch: 1 | remaining: 275s    
step 00111 (8.5%) | loss: 3.890002 | lrm: 0.92 | dt: 260ms | tok/sec: 1,010,079 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00112 (8.6%) | loss: 3.875511 | lrm: 0.91 | dt: 254ms | tok/sec: 1,031,357 | mfu: 40.8% | epoch: 1 | remaining: 274s    
step 00113 (8.6%) | loss: 3.869191 | lrm: 0.91 | dt: 247ms | tok/sec: 1,060,997 | mfu: 42.0% | epoch: 1 | remaining: 274s    
step 00114 (8.7%) | loss: 3.857256 | lrm: 0.91 | dt: 254ms | tok/sec: 1,033,658 | mfu: 40.9% | epoch: 1 | remaining: 274s    
step 00115 (8.8%) | loss: 3.845750 | lrm: 0.91 | dt: 256ms | tok/sec: 1,024,446 | mfu: 40.5% | epoch: 1 | remaining: 273s    
step 00116 (8.9%) | loss: 3.832761 | lrm: 0.91 | dt: 255ms | tok/sec: 1,029,708 | mfu: 40.7% | epoch: 1 | remaining: 273s    
step 00117 (9.0%) | loss: 3.819149 | lrm: 0.91 | dt: 249ms | tok/sec: 1,052,097 | mfu: 41.6% | epoch: 1 | remaining: 273s    
step 00118 (9.1%) | loss: 3.809567 | lrm: 0.91 | dt: 251ms | tok/sec: 1,045,379 | mfu: 41.3% | epoch: 1 | remaining: 273s    
step 00119 (9.1%) | loss: 3.803286 | lrm: 0.91 | dt: 255ms | tok/sec: 1,029,191 | mfu: 40.7% | epoch: 1 | remaining: 272s    
step 00120 (9.2%) | loss: 3.790724 | lrm: 0.91 | dt: 255ms | tok/sec: 1,029,198 | mfu: 40.7% | epoch: 1 | remaining: 272s    
step 00121 (9.3%) | loss: 3.781850 | lrm: 0.91 | dt: 249ms | tok/sec: 1,050,856 | mfu: 41.6% | epoch: 1 | remaining: 272s    
step 00122 (9.4%) | loss: 3.771737 | lrm: 0.91 | dt: 255ms | tok/sec: 1,029,928 | mfu: 40.7% | epoch: 1 | remaining: 272s    
step 00123 (9.5%) | loss: 3.760073 | lrm: 0.91 | dt: 254ms | tok/sec: 1,033,315 | mfu: 40.9% | epoch: 1 | remaining: 271s    
step 00124 (9.6%) | loss: 3.754807 | lrm: 0.90 | dt: 255ms | tok/sec: 1,027,878 | mfu: 40.6% | epoch: 1 | remaining: 271s    
step 00125 (9.7%) | loss: 3.749281 | lrm: 0.90 | dt: 249ms | tok/sec: 1,051,714 | mfu: 41.6% | epoch: 1 | remaining: 271s    
step 00126 (9.7%) | loss: 3.739983 | lrm: 0.90 | dt: 252ms | tok/sec: 1,041,880 | mfu: 41.2% | epoch: 1 | remaining: 271s    
step 00127 (9.8%) | loss: 3.732623 | lrm: 0.90 | dt: 253ms | tok/sec: 1,035,788 | mfu: 41.0% | epoch: 1 | remaining: 270s    
step 00128 (9.9%) | loss: 3.719569 | lrm: 0.90 | dt: 256ms | tok/sec: 1,023,529 | mfu: 40.5% | epoch: 1 | remaining: 270s    
step 00129 (10.0%) | loss: 3.711367 | lrm: 0.90 | dt: 249ms | tok/sec: 1,051,345 | mfu: 41.6% | epoch: 1 | remaining: 270s    
step 00130 (10.1%) | loss: 3.702788 | lrm: 0.90 | dt: 253ms | tok/sec: 1,036,745 | mfu: 41.0% | epoch: 1 | remaining: 270s    
step 00131 (10.2%) | loss: 3.689576 | lrm: 0.90 | dt: 255ms | tok/sec: 1,026,928 | mfu: 40.6% | epoch: 1 | remaining: 269s    
step 00132 (10.2%) | loss: 3.684764 | lrm: 0.90 | dt: 251ms | tok/sec: 1,046,444 | mfu: 41.4% | epoch: 1 | remaining: 269s    
step 00133 (10.3%) | loss: 3.678835 | lrm: 0.90 | dt: 254ms | tok/sec: 1,033,130 | mfu: 40.9% | epoch: 1 | remaining: 269s    
step 00134 (10.4%) | loss: 3.674667 | lrm: 0.90 | dt: 252ms | tok/sec: 1,039,757 | mfu: 41.1% | epoch: 1 | remaining: 269s    
step 00135 (10.5%) | loss: 3.668736 | lrm: 0.90 | dt: 255ms | tok/sec: 1,028,084 | mfu: 40.7% | epoch: 1 | remaining: 268s    
step 00136 (10.6%) | loss: 3.663175 | lrm: 0.89 | dt: 253ms | tok/sec: 1,034,880 | mfu: 40.9% | epoch: 1 | remaining: 268s    
step 00137 (10.7%) | loss: 3.658034 | lrm: 0.89 | dt: 253ms | tok/sec: 1,037,809 | mfu: 41.0% | epoch: 1 | remaining: 268s    
step 00138 (10.7%) | loss: 3.651884 | lrm: 0.89 | dt: 253ms | tok/sec: 1,035,144 | mfu: 40.9% | epoch: 1 | remaining: 267s    
step 00139 (10.8%) | loss: 3.647786 | lrm: 0.89 | dt: 255ms | tok/sec: 1,029,772 | mfu: 40.7% | epoch: 1 | remaining: 267s    
step 00140 (10.9%) | loss: 3.639641 | lrm: 0.89 | dt: 254ms | tok/sec: 1,031,052 | mfu: 40.8% | epoch: 1 | remaining: 267s    
step 00141 (11.0%) | loss: 3.632949 | lrm: 0.89 | dt: 251ms | tok/sec: 1,043,221 | mfu: 41.2% | epoch: 1 | remaining: 267s    
step 00142 (11.1%) | loss: 3.624450 | lrm: 0.89 | dt: 254ms | tok/sec: 1,030,289 | mfu: 40.7% | epoch: 1 | remaining: 266s    
step 00143 (11.2%) | loss: 3.624800 | lrm: 0.89 | dt: 252ms | tok/sec: 1,039,278 | mfu: 41.1% | epoch: 1 | remaining: 266s    
step 00144 (11.3%) | loss: 3.612162 | lrm: 0.89 | dt: 253ms | tok/sec: 1,036,747 | mfu: 41.0% | epoch: 1 | remaining: 266s    
step 00145 (11.3%) | loss: 3.606874 | lrm: 0.89 | dt: 253ms | tok/sec: 1,036,998 | mfu: 41.0% | epoch: 1 | remaining: 266s    
step 00146 (11.4%) | loss: 3.607911 | lrm: 0.89 | dt: 253ms | tok/sec: 1,034,269 | mfu: 40.9% | epoch: 1 | remaining: 265s    
step 00147 (11.5%) | loss: 3.596255 | lrm: 0.88 | dt: 253ms | tok/sec: 1,037,927 | mfu: 41.0% | epoch: 1 | remaining: 265s    
step 00148 (11.6%) | loss: 3.593314 | lrm: 0.88 | dt: 253ms | tok/sec: 1,034,265 | mfu: 40.9% | epoch: 1 | remaining: 265s    
step 00149 (11.7%) | loss: 3.585107 | lrm: 0.88 | dt: 254ms | tok/sec: 1,033,629 | mfu: 40.9% | epoch: 1 | remaining: 265s    
step 00150 (11.8%) | loss: 3.579994 | lrm: 0.88 | dt: 254ms | tok/sec: 1,033,692 | mfu: 40.9% | epoch: 1 | remaining: 264s    
step 00151 (11.8%) | loss: 3.578111 | lrm: 0.88 | dt: 254ms | tok/sec: 1,032,863 | mfu: 40.8% | epoch: 1 | remaining: 264s    
